time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-04-15T13:22:36.000Z,34.631,-96.268,0.9,3.2,mblg,35,76.3,,,us,usp000hber,2022-07-16T10:48:42.717Z,"7 km ENE of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-04-15T11:44:08.000Z,34.67,-96.333,0.6,2.4,md,6,180.3,,,us,usp000hbed,2014-11-07T01:41:16.429Z,"6 km N of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-15T00:49:51.360Z,34.705,-96.398,5,3,mblg,18,105.3,,0.83,us,usp000hbdh,2022-07-16T10:47:12.540Z,"11 km NNE of Tupelo, Oklahoma",earthquake,,,,,reviewed,us,us
2010-04-12T09:40:10.000Z,34.635,-96.323,0.1,2.8,md,8,108.6,,,us,usp000hb8h,2014-11-07T01:41:15.564Z,"3 km NE of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-12T04:04:48.000Z,35.611,-97.122,5,3,mblg,25,75.5,,,us,usp000hb84,2022-08-08T18:55:27.645Z,"8 km SE of Luther, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-04-10T09:34:40.000Z,35.531,-97.275,2.2,2.5,md,6,127.3,,,us,usp000hb41,2014-11-07T01:41:14.619Z,"3 km N of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-10T02:49:31.000Z,35.532,-97.288,3.6,2.8,mblg,19,58.9,,,us,usp000hb35,2022-08-08T18:54:27.509Z,"3 km S of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-04-08T12:42:43.000Z,35.523,-97.284,0.4,3.4,mblg,31,67.8,,,us,usp000haz4,2022-08-08T18:53:27.575Z,"3 km NNW of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-04-07T14:58:18.000Z,35.54,-96.73,1.2,2.5,mblg,6,156.7,,,us,usp000havz,2014-11-07T01:41:13.579Z,"7 km NW of Prague, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-03T14:34:26.000Z,35.525,-97.296,1.1,2.7,md,8,107.9,,,us,usp000haa8,2014-11-07T01:41:10.677Z,"3 km NW of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-03T13:52:19.000Z,35.542,-97.304,1.5,2.8,md,8,107.4,,,us,usp000haa7,2022-08-08T18:52:20.448Z,"3 km SSW of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-03T13:34:19.000Z,35.528,-97.284,1.8,2.4,md,8,107.9,,,us,usp000haa6,2022-08-08T18:52:44.329Z,"3 km NNW of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-01T15:10:21.120Z,35.58,-96.748,5,2.5,mblg,7,134.4,,1.03,us,usp000ha73,2014-11-07T01:41:09.241Z,"7 km ESE of Sparks, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-22T16:11:58.000Z,35.541,-96.74,5,2.3,mblg,5,180.8,,,us,usp000h9v6,2014-11-07T01:41:04.399Z,"7 km NW of Prague, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-03-22T10:04:26.580Z,35.574,-96.781,5,2.3,mblg,8,109.3,,0.38,us,usp000h9uu,2014-11-07T01:41:04.352Z,"5 km SE of Sparks, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-22T09:18:51.180Z,35.58,-96.765,5,2.8,mblg,22,78.7,,0.65,us,usp000h9us,2022-08-08T18:51:15.033Z,"5 km ESE of Sparks, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-22T08:20:04.160Z,35.556,-96.797,5,2.7,mblg,18,79,,0.95,us,usp000h9um,2022-07-16T08:36:16.579Z,"6 km SSE of Sparks, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-22T06:50:29.000Z,36.091,-97.452,8.2,2.6,md,8,108.2,,,us,usp000h9ug,2014-11-07T01:41:04.301Z,"4 km NW of Mulhall, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-03-22T02:37:18.310Z,35.556,-96.75,8,3.7,mwr,55,44.5,,0.78,us,usp000h9u3,2022-08-08T18:48:19.423Z,"8 km SE of Sparks, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-19T22:07:27.170Z,35.554,-97.473,10,2.4,mblg,7,111.4,,1.01,us,usp000h9qa,2014-11-07T01:41:03.563Z,"3 km WNW of Lake Aluma, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-17T20:02:36.990Z,35.575,-96.786,5,2.5,mblg,8,109.3,,1.15,us,usp000h9k9,2014-11-07T01:41:02.962Z,"4 km SE of Sparks, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-13T09:02:44.410Z,35.387,-98.113,5,3.1,mblg,20,45.1,,0.76,us,usp000h9a8,2022-07-16T07:15:34.581Z,"15 km W of Union City, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-12T07:56:36.040Z,35.658,-97.222,4.5,2.7,md,5,149.7,,,us,usp000h97n,2014-11-07T01:40:59.074Z,"2 km W of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-03-11T23:57:29.510Z,35.475,-98.123,6.4,3.4,mblg,33,36,,1.24,us,usp000h96e,2022-07-16T06:52:00.989Z,"14 km S of Calumet, Oklahoma",earthquake,,8.4,,,reviewed,us,us
2010-03-11T13:15:17.400Z,35.388,-98.078,3.2,2.9,md,9,121.3,,,us,usp000h94q,2014-11-07T01:40:58.463Z,"12 km W of Union City, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-03-11T10:54:25.000Z,35.401,-98.06,5,3,md,9,121.1,,,us,usp000h94c,2014-11-07T01:40:58.416Z,"10 km W of Union City, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-03-11T10:06:10.000Z,35.384,-98.06,2.5,2.7,md,6,120.4,,,us,usp000h94a,2014-11-07T01:40:58.394Z,"10 km W of Union City, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-03-11T10:00:56.000Z,35.4,-98.1,5,2.7,md,6,122.7,,,us,usp000h949,2014-11-07T01:40:58.392Z,"14 km W of Union City, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-03-11T09:45:19.000Z,35.398,-98.07,2.3,2.8,md,7,115.9,,,us,usp000h948,2014-11-07T01:40:58.391Z,"11 km W of Union City, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-03-11T08:11:01.900Z,35.378,-98.046,5,3,md,12,83.7,,,us,usp000h947,2014-11-07T01:40:58.389Z,"9 km W of Union City, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-03-10T06:04:35.610Z,35.599,-96.769,5,3.1,mblg,17,78.3,,0.92,us,usp000h920,2022-08-08T18:50:12.357Z,"4 km ESE of Sparks, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-06T19:02:54.800Z,35.621,-96.983,5,2.2,mblg,6,166.4,,0.76,us,usp000h8ut,2014-11-07T01:40:56.716Z,"7 km SSE of Warwick, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-05T20:35:13.750Z,35.582,-96.784,5,3.1,mblg,10,78.6,,0.53,us,usp000h8sh,2022-08-08T18:49:16.211Z,"4 km SE of Sparks, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-03T04:35:17.860Z,35.549,-97.281,5,2.5,mblg,9,86,,1.12,us,usp000h8k6,2020-03-19T01:41:38.053Z,"1 km SSE of Jones, Oklahoma",earthquake,,,,,reviewed,us,us
2010-03-01T09:00:57.780Z,35.547,-96.775,5,2.6,mblg,8,110.1,,0.54,us,usp000h8cp,2014-11-07T01:40:52.257Z,"7 km SSE of Sparks, Oklahoma",earthquake,,,,,reviewed,us,us
2010-02-27T22:22:27.310Z,35.553,-96.752,5,4.1,mwr,79,44.5,,1.01,us,usp000h81j,2022-08-08T18:41:03.809Z,"8 km SE of Sparks, Oklahoma",earthquake,,4,,,reviewed,us,us
2010-02-26T09:45:05.020Z,35.625,-97.031,5,2,mblg,4,163.7,,0.32,us,usp000h7qa,2014-11-07T01:40:45.129Z,"7 km SSW of Warwick, Oklahoma",earthquake,,,,,reviewed,us,us
2010-02-26T09:02:07.600Z,35.616,-97.064,5.7,3.1,mblg,22,75.8,,0.7,us,usp000h7q9,2022-08-08T18:40:04.063Z,"8 km S of Wellston, Oklahoma",earthquake,,4.1,,,reviewed,us,us
2010-02-23T03:57:28.810Z,35.671,-97.028,5,2.5,mblg,15,75,,1.12,us,usp000h7kc,2022-07-16T02:59:21.159Z,"Oklahoma",earthquake,,,,,reviewed,us,us
2010-02-21T05:07:41.960Z,35.612,-97.042,5,2.6,mblg,10,76.1,,0.62,us,usp000h7hh,2022-08-08T18:39:06.880Z,"8 km SSW of Warwick, Oklahoma",earthquake,,,,,reviewed,us,us
2010-02-19T16:12:48.820Z,35.668,-97.05,5,3,mblg,8,105.6,,1.19,us,usp000h7fk,2022-07-16T02:41:59.433Z,"3 km SSE of Wellston, Oklahoma",earthquake,,,,,reviewed,us,us
2010-02-19T14:35:24.000Z,35.63,-96.859,8,2.5,md,10,77,,,us,usp000h7fj,2014-11-07T01:40:43.654Z,"4 km NW of Sparks, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-02-15T03:32:26.400Z,35.557,-97.298,3.3,3,mwr,24,61.5,,,us,usp000h7ax,2022-07-16T02:35:17.490Z,"1 km SW of Jones, Oklahoma",earthquake,,,,,reviewed,tul,slm
2010-02-13T05:30:55.780Z,35.53,-97.272,8.1,3.2,mwr,24,79.2,,0.93,us,usp000h78h,2022-07-16T02:33:40.209Z,"3 km N of Choctaw, Oklahoma",earthquake,,3.2,,,reviewed,us,us
2010-02-01T23:43:04.700Z,35.547,-97.236,5,2.5,mblg,9,107.8,,1.1,us,usp000h6v9,2022-07-16T01:46:35.393Z,"5 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,us,us
2010-01-27T09:43:59.420Z,35.552,-97.256,5,2.3,mblg,8,126.1,,0.77,us,usp000h6p4,2014-11-07T01:40:34.601Z,"3 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,us,us
2010-01-24T07:14:52.230Z,35.502,-97.245,6,3.6,mwr,19,57.8,,0.95,us,usp000h6j5,2022-07-16T01:19:04.148Z,"2 km ENE of Choctaw, Oklahoma",earthquake,,,,,reviewed,us,us
2010-01-18T11:44:38.860Z,35.497,-97.25,5,2.5,mblg,9,76.5,,1.13,us,usp000h69s,2014-11-07T01:40:30.040Z,"2 km E of Choctaw, OK",earthquake,,,,,reviewed,us,us
2010-01-17T13:33:43.710Z,35.553,-97.221,5,3,mblg,17,75.7,,0.73,us,usp000h68e,2014-11-07T01:40:29.732Z,"6 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,us,us
2010-01-15T15:27:02.320Z,35.555,-97.249,8,3.7,mwr,30,75.4,,1.02,us,usp000h65r,2014-11-07T01:40:28.275Z,"3 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,us,us
2010-01-15T15:18:26.350Z,35.576,-97.25,8,3.8,mwr,46,42,,1.08,us,usp000h65q,2022-07-16T00:17:39.617Z,"3 km ENE of Jones, Oklahoma",earthquake,,,,,reviewed,us,us
2010-01-14T10:05:34.150Z,35.539,-97.238,5,3.3,mblg,13,75.8,,0.86,us,usp000h63j,2022-07-16T00:11:09.941Z,"5 km SE of Jones, Oklahoma",earthquake,,,,,reviewed,us,us
2010-01-11T05:16:00.070Z,35.539,-97.259,5,2.8,mblg,10,77.3,,1.07,us,usp000h5y9,2022-07-15T23:57:11.747Z,"3 km SE of Jones, Oklahoma",earthquake,,,,,reviewed,us,us
2010-01-01T18:45:51.600Z,35.635,-97.185,5,2.8,mblg,5,126.9,,0.97,us,usp000h5kf,2022-07-15T23:34:56.571Z,"3 km SSE of Luther, Oklahoma",earthquake,,,,,reviewed,us,us
